,physics,history,research,theory,mit,computer,engineering,systems,science,areas,quantum,experiment,data,show,submenu,matter,software,professor,award,faculty
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test105.csv,124.83798427521036,0.9640944820598089,27.487952873899093,20.28946752474322,45.506977734779746,-0.0,0.38726413579705093,0.4470386414163772,40.506383981976505,0.7322926321078329,2.1373892498790235,14.681076150074617,0.16077813361566642,11.65912079358164,11.730639114529474,2.2798845811266637,-0.0,1.538196771444032,7.761927347257553,4.294049816065371
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test106.csv,120.39773109637872,-1.0671993040810104,10.515825741539102,29.780185084620054,18.09051213613426,-0.0,-0.0,-0.0,1.797323122270389,1.0774963775256419,3.139615292157016,15.394189196757734,3.080578413080527,17.11309010604939,17.217850915346236,142.3407511105068,-0.0,11.764573469488104,-0.0,3.494544686105039
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test107.csv,121.46101350441745,-1.0589226855652483,19.30756951245028,61.3247780042776,19.395286986785774,-0.10897824361965319,-0.0,2.1803245310386323,6.257749672569766,1.075048629429139,13.607517437727857,15.321273930312646,0.23852971160076142,17.03043084179897,17.134474640638743,9.634573762994492,-0.0,16.460343184688885,0.06892673771871385,1.4855243109932437
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test108.csv,81.27018863732529,-1.199792431565416,45.61163646723638,25.366897306484724,43.1232945156635,2.3546771973725433,33.412904385540195,0.04051537825362173,24.750234243037358,1.2247781677835827,130.93222291978174,33.426465323671096,0.272312957745554,19.35293902070405,19.470932744996908,12.697050149313096,-0.0,0.8050350145574189,-0.0,3.303391477115881
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test109.csv,184.60079841893918,-0.757448721089191,30.355695532367424,16.062127137538024,8.516223060274253,-0.0,-0.0,-0.0,1.300650089289276,0.7774641613581011,2.253651879939119,44.63879041824162,2.4131357989203734,16.310884233282543,12.327645455399356,33.52202697788372,-0.0,5.581933783758191,0.919496220846509,1.0719061562683112
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test11.csv,-0.0,320.94499178345495,0.10250033760546884,-0.0,-0.0,-0.0,-0.0,-0.0,12.242976526648885,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.022548403735380973,1.4550661983627975,1.6124436095794126
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test110.csv,178.6637479297278,-0.7748734611053189,24.021404418844224,16.534764717229503,24.57236444254736,-0.0,-0.0,-0.0,11.572114076084034,0.802169095128458,2.321410916185541,32.354585374102655,0.18032342759397987,12.613657047835796,12.688514073140148,42.93273137650293,-0.0,8.665964286676067,1.2405322521736617,1.108390930285272
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test111.csv,117.7265942445971,-1.076257897908552,5.950609992740749,23.039610887867415,9.027444203110122,-0.0,-0.0,-0.0,4.931949108371728,1.1202950564434249,3.2366978086362637,29.46006456298003,0.2523250129201764,17.57358334713377,17.677665763401844,3.470708270415085,-0.0,-0.038878859567131684,-0.0,1.5457706980165589
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test112.csv,185.7893375327207,-0.7483883670243185,37.45402009635458,20.082700960626784,23.210057204727324,-0.0,-0.08101196968496245,-0.0,14.1207744858802,-0.03456527528031545,2.259203278184902,11.044504314552057,0.1767580527614823,12.255905470426786,12.328347258716644,2.422126896817388,-0.0,8.411794441794568,0.9233460130098488,1.0792200249509325
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test113.csv,144.85197796299494,-0.9146896516151447,19.73608936414474,25.36735173600099,27.663695432517212,-0.0,-0.12451154718038444,-0.0,10.657010688427432,0.9610093814006259,15.835156453118195,13.541508351686627,0.21763055838659692,15.025531496567512,15.114165773448326,5.393891038830004,-0.0,29.546203689775197,0.3618703394513515,5.53146530194243
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test114.csv,144.91451570403922,-0.9133013485082793,5.144829278647803,40.70924216241163,40.70132281500712,-0.0,-0.0,-0.0,1.6441455638867501,2.600073621365451,5.496741490629828,13.562807962295834,1.239145505479339,20.008672679281,15.136448120354531,41.96261773667522,-0.0,13.94516641171489,0.36312141493219524,10.535929277135342
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test115.csv,89.97695092419653,-1.3037508954635904,13.450977563894027,28.2694089227354,32.1885837008552,-0.0,-0.0,-0.08827538391586609,2.358724660758413,1.3864330750857297,3.9896130263444025,27.112560334875788,0.31583783196630905,21.547900834011678,21.672230912963574,4.276813747211872,-0.0,5.866668721215267,-0.0,1.9108823247594113
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test116.csv,155.0392837915339,1.2165771808851455,27.247146904098553,18.773435743332954,32.62384622108685,-0.0,-0.09299100781124911,-0.0,9.235994594391945,0.9229982112300772,2.6516714170749447,18.002305228279408,0.21065852260210502,14.308794010628212,14.391190013516043,2.842078200946071,-0.0,6.530469722600539,-0.013782017786877768,2.939173226696742
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test117.csv,107.10151447384285,-1.144780371206582,6.573531154274906,25.02863142521826,52.740246905139465,-0.0,-0.0,-0.07719429929993782,5.391996920124271,1.2333091740608382,3.5374904367728113,30.977194566602815,3.7476393433040216,19.074148205976744,19.1837660968961,21.364668216290585,-0.0,8.707416412129536,-0.0,1.6966047575600418
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test118.csv,109.16364313863984,-1.1274460406910638,6.5062707828728685,24.723212282377492,15.747225050726392,-0.0,-0.0,-0.0,5.330924675988261,1.2211586590055301,3.496999881792411,23.700208843968632,0.2814021221317603,18.839813853269725,18.94786944169555,3.751355834701665,-0.0,-0.020915166730518048,-0.0,1.6776040895621112
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test119.csv,74.22566995316666,-1.4774671709057294,15.532336189363985,32.49560627197048,28.27412729705437,-0.0,-0.0,-0.0,2.743515264196195,1.6088503018323588,4.599854558015739,31.14581694180049,0.3713985870329239,24.760500571124222,24.902231797558866,13.335517056590858,-0.0,1.0898332646548092,-0.0,5.090106693222198
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test12.csv,-0.0,223.23240061335676,40.20986356848671,-0.0,-0.0,-0.0,-0.0,0.3381984715252185,-0.10330867544929288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02950491667120033,0.20173457010405957,5.499266437655716
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test120.csv,104.28759508439097,-1.1598893594734336,69.19133877247008,25.660645671461392,31.06483029752372,-0.0,-0.0,-0.0,27.54459896608545,1.2736535068673318,3.6356184192566485,24.591119087538583,0.2945450783080694,19.55166578141401,19.663358888997497,3.900873300124014,-0.0,18.07058443944866,-0.0,4.033613332178203
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test121.csv,143.34941869900672,-0.9085381545627672,21.658643321813358,60.54416559662143,35.85870852113419,-0.0,-0.0,-0.0,20.266924936276386,1.0029718326347619,7.536266689977426,13.857178698532952,0.23235178101716572,15.359073393449503,15.446641356302884,5.5337583128327505,-0.0,2.0838236668320484,17.140718842658547,3.170570108323295
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test122.csv,81.4111409634346,-1.3797602312635402,44.62969722439048,30.714572134911414,80.20918116568139,-0.0,-0.0,-0.0,2.6271003975356835,1.531313646958517,4.360992625608931,29.41794456545664,0.3553543452367139,23.39535014621765,23.52847178606882,17.59346711401559,-0.0,0.6766390170919522,-0.0,4.832041186071662
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test123.csv,159.4727620438224,-0.5746891634718209,26.990815579285666,36.397169782692956,72.84801742062754,-0.0,-0.0,-0.0,14.029142943268436,2.4597534846815603,4.241020398061318,12.767942857637015,5.033242265172428,14.148918505496036,14.229267833794989,30.771052436541012,-0.0,0.6313318351807846,7.60111755948296,4.586402437762837
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test124.csv,133.53428210604565,-0.9562778429171082,24.571993588968034,37.14766619707327,48.15238313338187,-0.0,-0.0,-0.0,12.130402809341785,1.0749136729264142,3.0491764771190635,20.521249288888853,0.2521954631522208,16.324598787576836,16.41712029577973,15.722428703368108,-0.0,3.5272255263188135,0.4006493013560373,1.4763010893043715
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test125.csv,156.59570131570786,-0.8415908945459569,23.79340544380445,95.2654556776181,24.29481730722651,-0.0,-0.0,1.2597976171036809,3.266781258332568,2.2783242863593354,7.461311089004441,13.006891147896186,0.22348726056997067,14.409633875295423,14.491140992695863,2.897507529326258,-0.0,4.8423088875571345,1.0881898026808179,6.732523924346001
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test126.csv,218.65701983814114,-0.6367812971941214,34.79082517196682,48.0656914242655,43.80494313069193,-0.0,-0.0,-0.0,1.2444917312019392,1.9062628041899852,12.324125344258345,9.872202308771469,0.17026639708455096,10.935990740507771,10.997727580033633,2.2002683837708013,-0.0,4.4367471845383815,-0.0057189339293038655,3.5470603433184698
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test127.csv,163.71823783840648,-0.8097881575260394,49.248122653076,24.23376754870108,29.364218974356916,-0.0,-0.12627286164396784,0.0333577788578202,8.604019663979814,0.9269374089138023,4.800128237618919,16.94111428066656,0.21801449614190088,13.95068939380755,14.029290194098444,2.8082236627918014,-0.0,0.6324128930653076,0.07028209326268639,1.2693732070646737
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test128.csv,157.77935548129432,-0.8334124298980864,32.2677255706771,38.76817108187672,46.252358018697244,-0.0,-0.0,-0.0,8.040678717646827,0.9590023541095765,4.957267075224055,13.004300687757409,2.5852233517907584,14.401419811600697,14.482400772317382,10.820597985833551,-0.0,0.6539388500415999,5.497631470297297,5.999694634406985
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test129.csv,152.840372931325,0.06542234881529832,7.6849296608534,19.46798375068093,16.35873458310015,-0.0,-0.13326624615182944,-0.0,22.139670506972994,0.9878705001889371,4.771559772411985,29.99273009422972,0.2343841114562837,14.80222264228499,14.885294155499206,7.574271306584226,-0.0,2.9466370628471386,5.65178040257923,1.3516174940584138
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test13.csv,-0.0,166.52060209625623,8.940537183294076,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09338320315108772,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.036270269276254,6.678464039260103,7.232856405255742
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test130.csv,164.90129035274907,-0.7982749543950614,36.234791918148886,62.25181017678091,19.567454018604028,-0.0,-0.0,6.0766000223330225,2.934763400863115,0.9325957287079518,60.31938319347721,12.596378291551313,0.22160611839348981,13.943215998438383,14.021313468279004,27.892864887043036,-0.0,0.0014973109972022374,3.554194799674204,2.9006743168052056
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test131.csv,90.96210790954783,-1.2578107144096662,20.263450351373514,28.995759876139825,25.257134885495148,-0.0,-0.0,-0.0,2.5539600727873903,1.4771498614381529,4.165426174372367,27.679889178118753,1.8358872659457197,22.036864354503948,22.160053911119093,4.463545292972844,-0.0,0.0031824626355952956,-0.0,4.5866274389839505
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test132.csv,107.02282576543382,-1.1162427920370421,18.04632076174924,34.06218758246744,60.24398084975712,-0.0,-0.0,-0.0,2.2771265883577754,1.3176894471083878,6.339137120931693,24.63196213833031,1.6360355188948417,19.61207002125577,19.721490508348523,3.975098328860615,-0.0,2.6773381565193373,-0.0,4.084465447035239
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test133.csv,137.08344408385113,-0.9223042391090011,18.80789103799556,35.08085333497535,18.63126077087747,-0.09796723354916306,-0.0,-0.0,3.430007905147624,1.0943957938158233,3.078069982313227,14.687270324353726,3.1877453832399,16.251655649197986,16.34215074245195,74.92508192197675,-0.0,15.480132821023538,-0.0,3.38655624491293
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test134.csv,148.14396302797599,-0.8660904234661946,22.435830692515992,20.147445414917563,11.864865922928423,-0.0,-0.0,-0.0,1.784514080855258,1.033027800123539,32.43160367142988,13.834473948504572,0.24974506528141888,15.306797825238997,15.391865618615753,5.556330007520523,-0.0,14.022148958826564,-0.0,1.414635459587321
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test135.csv,149.20438276071698,-0.8600732522746205,12.94875928321877,20.06988272425879,88.58507263522355,-0.0,-0.0,-0.0,24.16426298414982,1.0311695193031798,4.615613627223665,19.140856366245437,2.497886976013458,15.246327695261385,15.330894648818155,3.101567556142098,-0.0,6.93173912671405,12.853206822767786,3.1787294770609233
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test136.csv,172.26470344471582,-0.7642135879210223,25.274133653638174,76.48518542451511,24.248097025461,-0.0,-0.0,2.082791858091914,7.996685049023342,0.9209807757489482,68.40664257840349,12.284491070602517,0.22438433628137563,13.587952414291568,13.663174484000914,60.30006759053484,-0.0,1.503873389783898,-0.0,1.2589987004133358
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test137.csv,202.32492524234743,0.07733331402136728,4.381699515361355,36.4922387377781,21.234995829713878,-0.0,-0.0,-0.0,14.604081981097778,0.8082687324503922,23.896043308607556,10.759296488724612,0.1971881913744235,11.900020248700203,11.965770291825258,22.467053125203257,-0.0,19.37685612366671,0.9067110000707135,2.0873169191590253
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test138.csv,134.38504831572064,-0.9295882251055927,14.180572661845073,21.947134334314484,24.898570598902673,-0.0,-0.0,-0.0,15.860557445928375,1.1337505978387614,3.189937347081032,20.903888040063702,1.794309752634755,16.657825240950803,16.74968494073702,9.4753863458249,-0.0,2.3026898048396296,0.002355401854434023,1.5469544435174452
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test139.csv,122.44507282667846,-0.9981461253950211,6.632570195690547,23.63820273233263,32.00824164037217,-0.0,-0.0,-0.0,22.016377418518008,1.2236180647283905,3.4378497415022604,73.2478751000845,1.9343125629732274,17.939742210739283,18.038479785975007,48.00759065573158,-0.0,2.481846674786118,0.002904194607948072,1.6675108662174902
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test14.csv,-0.0,142.79587227478711,0.5244519209862809,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06346007218714217,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03882434594257792,0.33306379213574944,0.4864758358032935
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test140.csv,133.50499893679867,-0.9291394929204995,15.56236729556736,22.139967298145407,22.109728642212232,-0.0,0.8248189489434874,-0.0,26.610110596200148,1.1484476385597617,3.2220326580090854,34.79248499994136,1.2308310649256469,22.22465002994565,16.89363474073413,9.564014452699393,-0.0,41.65982783981918,-0.0,1.5655621907463257
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test141.csv,197.56482680739407,-0.4394542027689126,7.219589426133377,21.21756040727776,32.72761596533913,-0.0,-0.0,-0.0,1.4676692774130768,0.8372628745848224,2.3456534238553868,11.058360912091548,0.20727327113362976,12.223890025708585,12.289856324780487,2.513816841022493,-0.0,1.6979672172023097,-0.0,4.513461386337693
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test142.csv,115.76998380518056,-0.7316152671864848,4.966892202026565,198.94167639059248,23.768293631718358,-0.0,-0.08118650141277196,-0.0,3.3603449986007847,2.341925924781972,4.929607587477329,12.054801131382922,0.2266694581956592,13.324384877225713,13.396151583166828,2.7414092948227373,-0.0,9.062342193980097,0.002910118391951384,4.920968308623211
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test143.csv,136.7249336752423,-0.9077851123690068,49.212236480114115,21.836763617274304,33.002518322986745,-0.0,-0.0,0.6272046965854564,21.02927426660058,1.141799865000008,35.837572789140005,15.004719980266398,0.28303780355218755,16.583760658819987,16.672911052217433,13.553518842610375,-0.0,2.310599764593853,9.69376221757058,7.731807056622379
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test144.csv,-0.0,-0.0,142.4111787608962,0.10594214178679072,142.67649508556403,113.10830826058903,14.676933536720513,26.917222322402715,110.97381466976083,44.049824774161884,-0.0,-0.0,12.529663631733824,-0.0,-0.0,-0.0,44.37421516165331,7.783602308795848,61.981468919584806,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test145.csv,-0.0,-0.0,-3.3678377692827484,-0.0,16.254093764410744,12.45718174985598,1.9658213363000336,-0.0,4.320861033308716,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.450979976709181,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test146.csv,-0.0,-0.0,-7.67893365775401,-0.0,-1.7826085377036014,-1.154214423367877,-0.0,-0.0,-1.8696241832542815,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.756923559379009,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test147.csv,-0.0,-0.0,-14.630615179376075,-2.132192455243147,-6.7744940700409275,-3.028022261421393,-1.2970755915473624,-2.1192417214795682,-3.0087953194682138,-1.497511814028901,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4915233680140152,-1.0740364418757893,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test148.csv,-0.0,-0.0,215.54932008523312,2.5506754227010284,1.5838450456073676,118.39827626043275,124.02702949012861,68.37397985365159,0.8651593588300543,192.13383427362933,-0.007471969108603594,-0.0,74.532080201373,-0.0,-0.0,-0.0,136.53847538381163,1.844957678501138,-0.0,0.6302382869276777
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test149.csv,-0.0,-0.0,55.58239651779615,-0.0,0.9426905428825688,28.827696134703764,17.246860705337888,107.00165215043491,0.18249178638417204,21.515988425263874,-0.0,-0.0,88.04172368224556,-0.0,-0.0,-0.0,41.532533536714276,1.4396290414733328,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test15.csv,-0.0,142.9339249334764,10.739757528465878,-0.0,-0.0,-0.0,-0.0,-0.0,2.0946600464954144,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03661392909896451,0.34348232399890444,3.297561513352283
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test150.csv,-0.0,-0.0,-11.63507067388466,-0.0,-3.6899690415111235,-2.216103085901953,-0.0,-4.487697344735832,-0.0,-0.0,-0.0,-0.0,-1.6767642983252904,-0.0,-0.0,-0.0,-1.5182635400357611,-1.5373601803822883,-1.1841546103634972,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test151.csv,-0.0,-0.0,48.95990799506027,-0.0,-0.2710487878687677,2.28969529545651,0.9100680198871128,123.02867845403212,-0.2920947483559522,25.515328161519506,-0.0,-0.0,5.890262047246742,-0.0,-0.0,-0.0,26.758279659353917,0.12645810581754083,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test152.csv,-0.0,-1.501784510013218,-2.305913321729751,-1.1240937393104675,-1.1043474106458455,-0.0,-0.0,-0.13665920878089946,-0.662122281643519,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.043414073281656,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test153.csv,-0.0,-0.0,-1.14258302174974,-0.0,0.1705967644364631,2.0925456880145106,2.6423976459433263,13.317260303981298,-0.1880068270884834,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8319238264685829,-0.09727414713788429,7.5084118184041575,-0.07634321924809995
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test154.csv,-0.0,-0.0,6.574015829984164,-0.0,101.31208247080073,-0.0,-0.0,8.341631564898037,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test155.csv,-0.0,-0.0,-3.415403458246734,-0.0,-0.7384972773843467,-0.5507475854007534,-0.4255243293023472,-0.18256342194223793,-0.9070038633725813,-0.5033268130216917,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17084090594875986,-0.0,-0.0,-0.278618958330128
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test156.csv,-0.0,-1.853329983455201,-0.8670882524663197,-1.0049720967086195,-0.1826973032809513,6.317007708624456,-0.0,9.08452910595689,1.8727528441440342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11811943539246557,1.087543140989303,-0.0,-0.04788063343266528
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test157.csv,-0.0,-0.0,129.2039829743087,110.2541276230515,9.932950606544523,5.917542960955651,5.03557686360654,1.218521791923864,8.037943739006547,55.73375893661912,-0.0,-0.0,15.792795640991429,-0.0,-0.0,-0.0,3.688329812512566,0.6287357012531748,17.81473190318303,3.0542076247786833
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test158.csv,-0.0,-0.0,80.71513019045842,75.8585282147886,3.0049929497367094,4.826581364515363,1.0540547505922557,-0.10656080824495956,37.06659616436448,37.74477539246348,-0.0,-0.0,46.08540190841749,-0.0,-0.0,1.054466589993493,1.776559882249356,16.182047954058078,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test159.csv,-0.0,-0.0,61.670462680044594,2.27245799250236,0.4207841988188504,99.48471599359225,4.671383554493615,21.357330684177334,1.9462415481696904,67.82167884689392,-0.0,-0.0,2.8587490088381884,-0.0,-0.0,-0.0,1.838263236085689,0.6197674351964145,5.021783836688247,0.5621279402142703
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test16.csv,-0.0,263.9952711458698,2.93827261231172,-0.0,-0.0,-0.0,-0.0,-0.0,9.92837285285197,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02070572450062885,0.20768915851957967,0.2992136211798763
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test160.csv,-0.0,-0.0,171.36642305624036,-0.0,3.7697084718597833,25.770806203048785,4.513940999116985,3.2668714507762435,1.1116450949144447,115.39923857874885,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.056143104335369,2.298178432065206,0.8550410556850633,1.9564750421524284
